lat,lon,segmento,POBTOT,oxxo_presente,MCA1,MCA1_weight,es_candidato,segmento_gmm,node_id,graph_node
25.672922392144407,-100.32603369324586,0,241,0,0.22272251372587865,0.9957863792979712,True,0,147,6354938068
25.638374484202274,-100.32141487304447,1,51,0,0.1873702284961923,0.9865276525546025,True,1,148,8024826974
25.64946890150346,-100.27313777043497,2,270,0,0.17564832522624207,0.9834576982762995,False,2,149,1174051802
25.6849600474873,-100.29442718241222,0,61,0,0.2035523540688207,0.9907657344163666,False,0,150,8787817664
25.67205771475978,-100.33236619523483,0,43,0,0.1476258406234076,0.9761186386957881,False,0,151,8647209069
25.66500745245701,-100.3130766056501,0,13,0,-3.325273999231338,0.06656978165889348,False,0,152,7511889873
25.636249100576702,-100.31509608325236,1,146,0,0.1885052536067258,0.9868249144508849,False,1,153,12553647745
25.64927434054973,-100.27093242711028,2,52,0,0.23017538320042816,0.997738278064077,True,2,154,1174051743
25.643486252734416,-100.26121458602846,4,29,0,0.1533819565031293,0.977626159459644,True,4,155,1682150741
25.679525037000236,-100.30849635511295,0,26,0,0.1503475197476928,0.976831443628515,True,0,156,8692213962
25.672580826712057,-100.26503020384384,3,43,0,0.20530625593916996,0.9912250794925546,True,3,157,1040773359
25.66212004359142,-100.29070857489222,2,13,0,0.10958804972900833,0.9661565808111426,True,2,158,1681824132
25.620197798393054,-100.28493592901839,1,0,0,-0.0666744854593152,0.9199936061180197,False,1,159,8079989180
25.636419906653515,-100.28029104591798,1,50,0,0.19779365795790513,0.9892575378926438,True,1,160,7495188966
25.675521891769243,-100.29677210601545,0,0,0,-0.38520441814883916,0.8365709479448682,True,0,161,7498798168
25.638547890512847,-100.2877762027535,1,172,0,0.1957742048974809,0.9887286452358879,False,1,162,1041392587
25.680209565692376,-100.30646750694584,0,97,0,0.1963678510502189,0.9888841205460337,False,0,163,344482483
25.61935899187409,-100.26929774513967,5,49,0,0.2255188967895286,0.9965187491147426,True,5,164,1815341452
25.64149673606906,-100.26674174070116,4,100,0,0.1349021771455801,0.9727863244606434,False,4,165,1682150547
25.658488316490715,-100.30120351630875,2,0,0,-0.1912596406294852,0.8873648835190024,False,2,166,958405987
25.65910894421988,-100.3254411259576,2,82,0,0.10977238651040043,0.9662048584225211,True,2,167,958421063
25.662953224102615,-100.2760027402421,3,249,0,0.07517247014802694,0.9571431763032103,False,3,168,1178687206
25.676124979717066,-100.31772437972026,0,10,0,0.08042054046623591,0.9585176404627572,False,0,169,4327463625
25.683965224215086,-100.3176782054315,0,0,0,-0.06542883334523991,0.920319841111503,False,0,170,6588302515
25.650165765816148,-100.31499546275849,2,49,0,0.035748938741472634,0.9468181944192844,True,2,171,4773788395
25.63526985029687,-100.29658701127242,1,117,0,0.16208879518427236,0.9799064714571157,True,1,172,1423289111
25.628178013070382,-100.27533807834753,1,15,0,-0.17104197240427751,0.8926598698054362,True,1,173,1682146471
25.629841415075393,-100.28455881973464,1,16,0,0.15615540048665516,0.9783525215551824,True,1,174,1682146946
25.657965026852306,-100.32968420957424,2,35,0,0.16556355299226913,0.9808165069140772,True,2,175,4773786419
25.686258437786044,-100.27712051274689,0,26,0,0.10163836158966422,0.9640745657533049,False,0,176,7975787745
25.635264551136512,-100.30469810460659,1,84,0,0.17732633382252103,0.98389716698292,True,1,177,1682316690
25.6690328162801,-100.26822515702331,3,67,0,0.20693970867530426,0.9916528790657311,False,3,178,8725018652
25.643298223392442,-100.29416883516818,2,163,0,0.18792628969319153,0.9866732844039203,False,2,179,959996952
25.641594683101804,-100.29444373026935,1,38,0,0.14238042630344508,0.9747448701394205,True,1,180,6460110116
25.674980145217813,-100.30621350942289,0,131,0,0.21883161840958115,0.9947673578602735,True,0,181,344495022
25.649850312311095,-100.2979983348949,2,263,0,0.19227783572646132,0.9878129497854216,False,2,182,8718429079
25.667855994934442,-100.2706207941841,3,165,0,0.1072057356636216,0.9655326552344793,False,3,183,1038825395
25.675242735706178,-100.30893775890216,0,55,0,0.0557760779110875,0.9520632813441651,False,0,184,293543112
25.63362848663885,-100.26270643224247,4,0,0,-0.07394815437876717,0.9180886397909663,True,4,185,1682148750
25.642926121117746,-100.30595463255338,2,156,0,0.2258407083984827,0.9966030312405173,False,2,186,4775819618
25.663637496667672,-100.26614660359259,3,129,0,0.14611033343873867,0.975721728939904,False,3,187,1169461376
25.63842103033859,-100.31487610515765,1,1,0,-0.18251484718490343,0.8896551358295544,True,1,188,8738415673
25.673982224389885,-100.25673734786712,3,0,0,-0.06733428590581939,0.9198208050671218,True,3,189,7050075995
25.630348449658626,-100.28501239480718,1,93,0,0.09415925040936879,0.9621157943117494,True,1,190,6460041754
25.654231185152838,-100.30803441981051,2,42,0,0.20334414051364053,0.9907112035027594,False,2,191,8666540960
25.670162002801526,-100.299330069251,0,45,0,0.018868970609506562,0.9423973483168263,False,0,192,4334078496
25.672349825128556,-100.24670391626282,3,29,0,0.17988859165355647,0.9845682196447064,True,3,193,5113609912
25.674628136157857,-100.30241943342625,0,6,0,-0.32631556328307354,0.8519938778032797,True,0,194,344495026
25.63347410674759,-100.32782958735446,1,0,0,-0.0666744854593152,0.9199936061180197,True,1,195,1687528368
25.670621188162695,-100.30348198012024,0,9,0,0.10796596208625145,0.9657317577441046,True,0,196,8764522120
25.654422580072783,-100.32228921502974,2,30,0,0.16443715934264777,0.980521505588433,True,2,197,8731910948
25.686475921043318,-100.29590172544064,0,95,0,0.13174950316926137,0.971960642424305,False,0,198,4593220855
25.645524195840515,-100.29416676563291,2,9,0,0.0758251197777876,0.9573141045626384,False,2,199,340299299
25.661487417423324,-100.29240286004342,2,82,0,0.19871559756792934,0.989498992917903,False,2,200,932271871
25.644501191604054,-100.30087844571194,2,61,0,0.22175233039330894,0.9955322892919398,False,2,201,960056768
25.662882545975382,-100.32983739403572,2,55,0,0.18143824686468588,0.9849740727332145,False,2,202,1356310348
25.638821649852705,-100.2908618488116,1,33,0,0.09225385195549908,0.9616167724378593,True,1,203,6460110111
25.623504354323753,-100.30415753499081,1,77,0,0.21660079614145308,0.9941831078277954,True,1,204,2104698027
25.66789027335874,-100.31344234106457,0,102,0,0.22411360384409487,0.9961507043535165,False,0,205,293716975
25.682134949606215,-100.2738292044502,0,106,0,0.20357565950311982,0.9907718380853773,False,0,206,1829074591
25.619115212372677,-100.25837820886304,5,15,0,0.14402126241628335,0.9751746034112787,True,5,207,1682314982
25.65090237800945,-100.3027721079148,2,92,0,0.17928868973317882,0.9844111059555202,True,2,208,983853699
25.65240152750451,-100.29532944582472,2,157,0,0.202954443233123,0.9906091421901879,False,2,209,356286683
25.669042766617103,-100.27949380475074,3,60,0,0.18355846922228486,0.9855293567641235,True,3,210,1038836849
25.675217345499505,-100.25456841580558,3,0,0,-0.06565430575629438,0.9202607901214874,True,3,211,8727514271
25.681902464748557,-100.27455582108834,0,44,0,0.16951233520213027,0.98185068886901,False,0,212,1816761777
